BatchSize,MinNormIw,VarNormIw,AvgNormIw,VarRet,VarDiscRet,J,eRenyi2,VarJ,AvgVanillaIw,ESSClassic,VanillaAvgRet,MaxVanillaIw,MaxNormIw,AvgDiscRet,AvgEpLen,VarVanillaIw,MinVanillaIw,ESSRenyi,Bound,AvgRet
500,0.002,5.431875e-20,0.0020000003,0.004441801439870198,0.004441801439870198,4999.9326,1.0,0.066593096,1.0,500.00000664260017,4999.9320613415075,1.0,0.002,4999.9320613415075,500.0,,1.0,500.0,4811.74,4999.9320613415075
500,0.002,5.431875e-20,0.0020000003,0.005038479347611357,0.005038479347611357,4999.928,1.0,0.070904635,1.0,500.00000664260017,4999.9276152143575,1.0,0.002,4999.9276152143575,500.0,,1.0,500.0,4811.736,4999.9276152143575
500,0.002,5.431875e-20,0.0020000003,0.004658600601696656,0.004658600601696656,4999.929,1.0,0.068173595,1.0,500.00000664260017,4999.928800092679,1.0,0.002,4999.928800092679,500.0,,1.0,500.0,4811.737,4999.928800092679
500,0.002,5.431875e-20,0.0020000003,0.004100253862711618,0.004100253862711618,4999.9346,1.0,0.06398199,1.0,500.00000664260017,4999.934045734422,1.0,0.002,4999.934045734422,500.0,,1.0,500.0,4811.742,4999.934045734422
500,0.002,5.431875e-20,0.0020000003,0.0059171761850802425,0.0059171761850802425,4999.928,1.0,0.076840766,1.0,500.00000664260017,4999.927710581214,1.0,0.002,4999.927710581214,500.0,,1.0,500.0,4811.736,4999.927710581214
500,0.002,5.431875e-20,0.0020000003,0.004060327803947937,0.004060327803947937,4999.9365,1.0,0.06367432,1.0,500.00000664260017,4999.936272386259,1.0,0.002,4999.936272386259,500.0,,1.0,500.0,4811.744,4999.936272386259
500,0.002,5.431875e-20,0.0020000003,0.004855349197875216,0.004855349197875216,4999.9307,1.0,0.06960428,1.0,500.00000664260017,4999.930825838417,1.0,0.002,4999.930825838417,500.0,,1.0,500.0,4811.7383,4999.930825838417
500,0.0019983298,3.8876552e-13,0.002,0.00550627488343149,0.00550627488343149,4999.9277,1.0000001,0.07416772,1.0000157,499.99991232270406,4999.926607227499,1.0014318,0.0020028322,4999.926607227499,500.0,9.71951e-08,0.99918056,499.99994039536233,4811.7354,4999.926607227499
500,0.002,5.431875e-20,0.0020000003,0.004055194764807289,0.004055194764807289,4999.9395,1.0,0.06361819,1.0,500.00000664260017,4999.938639771577,1.0,0.002,4999.938639771577,500.0,,1.0,500.0,4811.747,4999.938639771577
500,0.0019693247,2.9637227e-11,0.002,0.004950653837570436,0.004950653837570436,4999.9316,1.0000067,0.0701372,1.0000826,499.9963500149504,4999.930584229177,1.0055434,0.0020109206,4999.930584229177,500.0,7.4105455e-06,0.98474365,499.996662162175,4811.739,4999.930584229177
500,0.002,5.431875e-20,0.0020000003,0.004294325076308115,0.004294325076308115,4999.9336,1.0,0.06547002,1.0,500.00000664260017,4999.932860808305,1.0,0.002,4999.932860808305,500.0,,1.0,500.0,4811.741,4999.932860808305
500,0.001993523,2.8971697e-12,0.002,0.005171977945236451,0.005171977945236451,4999.93,1.0000025,0.07180652,0.9999588,499.9996662268411,4999.9294489433605,1.0016756,0.0020034336,4999.9294489433605,500.0,7.242348e-07,0.99672043,499.9987483055932,4811.738,4999.9294489433605
500,0.002,5.431875e-20,0.0020000003,0.005271049759399609,0.005271049759399609,4999.926,1.0,0.072526395,1.0,500.00000664260017,4999.925276658201,1.0,0.002,4999.925276658201,500.0,,1.0,500.0,4811.7334,4999.925276658201
500,0.002,5.431875e-20,0.0020000003,0.004309796384324879,0.004309796384324879,4999.93,1.0,0.065578334,1.0,500.00000664260017,4999.930070841029,1.0,0.002,4999.930070841029,500.0,,1.0,500.0,4811.738,4999.930070841029
500,0.002,5.431875e-20,0.0020000003,0.004447180398102473,0.004447180398102473,4999.932,1.0,0.06663245,1.0,500.00000664260017,4999.931557944121,1.0,0.002,4999.931557944121,500.0,,1.0,500.0,4811.7397,4999.931557944121
500,0.002,5.431875e-20,0.0020000003,0.004406226463780505,0.004406226463780505,4999.935,1.0,0.06632849,1.0,500.00000664260017,4999.933998349904,1.0,0.002,4999.933998349904,500.0,,1.0,500.0,4811.7427,4999.933998349904
500,0.002,5.431875e-20,0.0020000003,0.005630083883700692,0.005630083883700692,4999.926,1.0,0.07496799,1.0,500.00000664260017,4999.925085779535,1.0,0.002,4999.925085779535,500.0,,1.0,500.0,4811.7334,4999.925085779535
500,0.002,5.431875e-20,0.0020000003,0.00441306929515858,0.00441306929515858,4999.933,1.0,0.06635425,1.0,500.00000664260017,4999.932505729086,1.0,0.002,4999.932505729086,500.0,,1.0,500.0,4811.7407,4999.932505729086
500,0.0019695489,2.1877418e-11,0.0019999999,0.005245536753361984,0.005245536753361984,4999.93,1.0000042,0.07216605,0.9999194,499.9973182225836,4999.9294229646,1.0046396,0.0020094411,4999.9294229646,500.0,5.4684724e-06,0.98469514,499.99791384613695,4811.738,4999.9294229646
500,0.002,5.431875e-20,0.0020000003,0.0048767927538115865,0.0048767927538115865,4999.931,1.0,0.0697715,1.0,500.00000664260017,4999.930790485845,1.0,0.002,4999.930790485845,500.0,,1.0,500.0,4811.739,4999.930790485845
500,0.0019869637,6.2721486e-12,0.0019999999,0.005280677186201584,0.005280677186201584,4999.9307,1.0000007,0.072489224,0.9999957,499.9992314474488,4999.929893529572,1.0021019,0.0020042125,4999.929893529572,500.0,1.5680262e-06,0.9934776,499.99964237238714,4811.7383,4999.929893529572
500,0.002,5.431875e-20,0.0020000003,0.0050770913832132334,0.0050770913832132334,4999.928,1.0,0.0711843,1.0,500.00000664260017,4999.928024844812,1.0,0.002,4999.928024844812,500.0,,1.0,500.0,4811.736,4999.928024844812
500,0.002,5.431875e-20,0.0020000003,0.005054366429904684,0.005054366429904684,4999.9263,1.0,0.07102744,1.0,500.00000664260017,4999.92597853082,1.0,0.002,4999.92597853082,500.0,,1.0,500.0,4811.734,4999.92597853082
500,0.0019985558,1.1042137e-13,0.002,0.005032937654796995,0.005032937654796995,4999.931,1.0,0.07087107,0.9999988,499.99998012858737,4999.930582573678,1.0003948,0.0020007922,4999.930582573678,500.0,2.7605168e-08,0.99927676,500.0,4811.739,4999.930582573678
500,0.002,5.431875e-20,0.0020000003,0.004353898073524844,0.004353898073524844,4999.931,1.0,0.06591492,1.0,500.00000664260017,4999.930442197955,1.0,0.002,4999.930442197955,500.0,,1.0,500.0,4811.739,4999.930442197955
500,0.0019869418,6.1378407e-12,0.002,0.004879638444116887,0.004879638444116887,4999.9326,1.0000008,0.06969461,0.9999151,499.9992117091218,4999.93214084061,1.0014884,0.002003147,4999.93214084061,500.0,1.534207e-06,0.99338657,499.99958276783474,4811.74,4999.93214084061
500,0.002,5.431875e-20,0.0020000003,0.2064943455314628,0.2064943455314628,4999.9136,1.0,0.45396128,1.0,500.00000664260017,4999.912947585801,1.0,0.002,4999.912947585801,500.0,,1.0,500.0,4811.721,4999.912947585801
500,0.002,5.431875e-20,0.0020000003,0.00440562660085975,0.00440562660085975,4999.932,1.0,0.06631305,1.0,500.00000664260017,4999.93190814977,1.0,0.002,4999.93190814977,500.0,,1.0,500.0,4811.7397,4999.93190814977
500,0.0019991107,4.5006882e-14,0.002,0.004436006723566347,0.004436006723566347,4999.9336,1.0,0.0665322,1.0000002,499.9999948855544,4999.933224383247,1.0002048,0.0020004092,4999.933224383247,500.0,1.12517355e-08,0.9995556,500.0,4811.741,4999.933224383247
500,0.0019986308,1.9744647e-13,0.002,0.004538101215027146,0.004538101215027146,4999.931,1.0,0.06730683,0.99999744,500.0000021427629,4999.9303501419745,1.0007454,0.002001496,4999.9303501419745,500.0,4.9361642e-08,0.9993129,500.0,4811.739,4999.9303501419745
500,0.002,5.431875e-20,0.0020000003,0.005211953349289269,0.005211953349289269,4999.928,1.0,0.07212684,1.0,500.00000664260017,4999.927480790471,1.0,0.002,4999.927480790471,500.0,,1.0,500.0,4811.736,4999.927480790471
500,0.0019862188,1.501724e-11,0.002,0.004609519754268907,0.004609519754268907,4999.929,1.0000033,0.067766175,1.0000176,499.9980880557189,4999.928914756323,1.0060871,0.0020121385,4999.928914756323,500.0,3.7544444e-06,0.993127,499.99833107551694,4811.737,4999.928914756323
500,0.002,5.431875e-20,0.0020000003,0.006712546686773138,0.006712546686773138,4999.927,1.0,0.08186464,1.0,500.00000664260017,4999.925848682439,1.0,0.002,4999.925848682439,500.0,,1.0,500.0,4811.7344,4999.925848682439
500,0.002,5.431875e-20,0.0020000003,0.005334849896726907,0.005334849896726907,4999.93,1.0,0.07296131,1.0,500.00000664260017,4999.929366607718,1.0,0.002,4999.929366607718,500.0,,1.0,500.0,4811.738,4999.929366607718
500,0.002,5.431875e-20,0.0020000003,0.00561318551551049,0.00561318551551049,4999.9277,1.0,0.074843384,1.0,500.00000664260017,4999.927509544229,1.0,0.002,4999.927509544229,500.0,,1.0,500.0,4811.7354,4999.927509544229
500,0.002,5.431875e-20,0.0020000003,0.005601933070873674,0.005601933070873674,4999.927,1.0,0.07476948,1.0,500.00000664260017,4999.925555265078,1.0,0.002,4999.925555265078,500.0,,1.0,500.0,4811.7344,4999.925555265078
500,0.002,5.431875e-20,0.0020000003,0.004858860256410536,0.004858860256410536,4999.9307,1.0,0.06964268,1.0,500.00000664260017,4999.930244104421,1.0,0.002,4999.930244104421,500.0,,1.0,500.0,4811.7383,4999.930244104421
500,0.002,5.431875e-20,0.0020000003,0.005811546147518928,0.005811546147518928,4999.9272,1.0,0.07616324,1.0,500.00000664260017,4999.927197019941,1.0,0.002,4999.927197019941,500.0,,1.0,500.0,4811.735,4999.927197019941
500,0.0015853215,2.4410893e-08,0.002,49998.684484393285,49998.684484393285,4991.1313,1.0060383,196.71268,0.9980934,496.97312872412573,4989.9341156414175,1.5479279,0.0031017694,4989.9341156414175,499.002,0.006079475,0.7911495,496.99896708965395,4802.3716,4989.9341156414175
500,0.002,5.431875e-20,0.0020000003,0.00559398404222862,0.00559398404222862,4999.929,1.0,0.07471473,1.0,500.00000664260017,4999.928614013598,1.0,0.002,4999.928614013598,500.0,,1.0,500.0,4811.737,4999.928614013598
500,0.002,5.431875e-20,0.0020000003,0.0052310161555648585,0.0052310161555648585,4999.9277,1.0,0.07226054,1.0,500.00000664260017,4999.927062923402,1.0,0.002,4999.927062923402,500.0,,1.0,500.0,4811.7354,4999.927062923402
500,0.002,5.431875e-20,0.0020000003,0.0050004948359093845,0.0050004948359093845,4999.935,1.0,0.07065191,1.0,500.00000664260017,4999.934458116808,1.0,0.002,4999.934458116808,500.0,,1.0,500.0,4811.7427,4999.934458116808
500,0.002,5.431875e-20,0.0020000003,0.004803201384911601,0.004803201384911601,4999.9326,1.0,0.06924268,1.0,500.00000664260017,4999.932961386892,1.0,0.002,4999.932961386892,500.0,,1.0,500.0,4811.74,4999.932961386892
500,0.0018152109,1.6474553e-08,0.002,49998.60214703805,49998.60214703805,4990.854,1.0047057,202.80643,1.0002502,497.95313851526936,4989.930014304982,1.347985,0.0026952955,4989.930014304982,499.002,0.0041207,0.90783256,497.65818604992216,4802.2197,4989.930014304982
500,0.002,5.431875e-20,0.0020000003,0.004746724919343956,0.004746724919343956,4999.932,1.0,0.06884661,1.0,500.00000664260017,4999.931296427091,1.0,0.002,4999.931296427091,500.0,,1.0,500.0,4811.7397,4999.931296427091
500,0.0019990972,2.936244e-14,0.002,0.005063744071688008,0.005063744071688008,4999.929,1.0,0.07109116,0.99999905,499.99988307224635,4999.928786023613,1.0003307,0.0020006634,4999.928786023613,500.0,7.3406112e-09,0.9995476,500.0,4811.737,4999.928786023613
500,0.002,5.431875e-20,0.0020000003,0.004910422620594444,0.004910422620594444,4999.9326,1.0,0.07001662,1.0,500.00000664260017,4999.931763874069,1.0,0.002,4999.931763874069,500.0,,1.0,500.0,4811.74,4999.931763874069
500,0.002,5.431875e-20,0.0020000003,0.004784462379012442,0.004784462379012442,4999.932,1.0,0.06910555,1.0,500.00000664260017,4999.931378424306,1.0,0.002,4999.931378424306,500.0,,1.0,500.0,4811.7397,4999.931378424306
500,0.002,5.431875e-20,0.0020000003,0.004142341543976705,0.004142341543976705,4999.937,1.0,0.06430707,1.0,500.00000664260017,4999.936107047055,1.0,0.002,4999.936107047055,500.0,,1.0,500.0,4811.7446,4999.936107047055
500,0.002,5.431875e-20,0.0020000003,0.004720802732274578,0.004720802732274578,4999.93,1.0,0.06863711,1.0,500.00000664260017,4999.929902906249,1.0,0.002,4999.929902906249,500.0,,1.0,500.0,4811.738,4999.929902906249
500,0.0014078738,7.287473e-09,0.002,793.7670589955654,793.7670589955654,4999.0405,1.001638,19.824636,1.0002636,499.09250998766055,4998.66650051668,1.0520145,0.0021034745,4998.66650051668,499.876,0.0018228288,0.7041224,499.1823119939436,4810.6943,4998.66650051668
500,0.002,5.431875e-20,0.0020000003,0.005245137104835049,0.005245137104835049,4999.93,1.0,0.07236033,1.0,500.00000664260017,4999.92902020598,1.0,0.002,4999.92902020598,500.0,,1.0,500.0,4811.738,4999.92902020598
500,0.002,5.431875e-20,0.0020000003,0.007419462294027943,0.007419462294027943,4999.9243,1.0,0.08605018,1.0,500.00000664260017,4999.923566594111,1.0,0.002,4999.923566594111,500.0,,1.0,500.0,4811.732,4999.923566594111
500,0.002,5.431875e-20,0.0020000003,0.004479038717820335,0.004479038717820335,4999.933,1.0,0.06686704,1.0,500.00000664260017,4999.932572593271,1.0,0.002,4999.932572593271,500.0,,1.0,500.0,4811.7407,4999.932572593271
500,0.002,5.431875e-20,0.0020000003,0.005012263561111079,0.005012263561111079,4999.9316,1.0,0.07073344,1.0,500.00000664260017,4999.931131756928,1.0,0.002,4999.931131756928,500.0,,1.0,500.0,4811.7393,4999.931131756928
500,0.002,5.431875e-20,0.0020000003,0.003997413803589289,0.003997413803589289,4999.934,1.0,0.06316013,1.0,500.00000664260017,4999.93361966283,1.0,0.002,4999.93361966283,500.0,,1.0,500.0,4811.7417,4999.93361966283
500,0.002,5.431875e-20,0.0020000003,0.004782394129781414,0.004782394129781414,4999.923,1.0,0.06909155,1.0,500.00000664260017,4999.92226353356,1.0,0.002,4999.92226353356,500.0,,1.0,500.0,4811.7305,4999.92226353356
500,0.0019974979,3.7140974e-13,0.0019999999,0.005408119878008723,0.005408119878008723,4999.9277,1.0000001,0.07344924,1.0000091,499.99997386415254,4999.927428103036,1.0006707,0.002001323,4999.927428103036,500.0,9.2853995e-08,0.998758,499.99994039536233,4811.7354,4999.927428103036
500,0.002,5.431875e-20,0.0020000003,0.0050962529332013754,0.0050962529332013754,4999.93,1.0,0.07132138,1.0,500.00000664260017,4999.929819603028,1.0,0.002,4999.929819603028,500.0,,1.0,500.0,4811.738,4999.929819603028
500,0.002,5.431875e-20,0.0020000003,0.004684614370932649,0.004684614370932649,4999.931,1.0,0.06838347,1.0,500.00000664260017,4999.930594325725,1.0,0.002,4999.930594325725,500.0,,1.0,500.0,4811.739,4999.930594325725
500,0.002,5.431875e-20,0.0020000003,0.004721606882440233,0.004721606882440233,4999.9287,1.0,0.06863944,1.0,500.00000664260017,4999.92847827363,1.0,0.002,4999.92847827363,500.0,,1.0,500.0,4811.7363,4999.92847827363
500,0.002,5.431875e-20,0.0020000003,0.0045477178982812816,0.0045477178982812816,4999.9307,1.0,0.06736477,1.0,500.00000664260017,4999.930023792785,1.0,0.002,4999.930023792785,500.0,,1.0,500.0,4811.7383,4999.930023792785
500,0.002,5.431875e-20,0.0020000003,0.004911871765187003,0.004911871765187003,4999.933,1.0,0.07002648,1.0,500.00000664260017,4999.9321827821195,1.0,0.002,4999.9321827821195,500.0,,1.0,500.0,4811.7407,4999.9321827821195
500,0.002,5.431875e-20,0.0020000003,0.004768201612996803,0.004768201612996803,4999.938,1.0,0.06899062,1.0,500.00000664260017,4999.937219969568,1.0,0.002,4999.937219969568,500.0,,1.0,500.0,4811.7456,4999.937219969568
500,0.002,5.431875e-20,0.0020000003,0.0052208039252239396,0.0052208039252239396,4999.929,1.0,0.072181925,1.0,500.00000664260017,4999.928357773079,1.0,0.002,4999.928357773079,500.0,,1.0,500.0,4811.737,4999.928357773079
500,0.0019917851,3.106403e-12,0.002,0.004890053427544406,0.004890053427544406,4999.9297,1.0000007,0.06981843,1.0000128,499.99954161669956,4999.929234620474,1.0025092,0.002004993,4999.929234620474,500.0,7.766254e-07,0.9959052,499.99964237238714,4811.7373,4999.929234620474
500,0.002,5.431875e-20,0.0020000003,0.0055019786408660445,0.0055019786408660445,4999.9307,1.0,0.07410515,1.0,500.00000664260017,4999.9298468242,1.0,0.002,4999.9298468242,500.0,,1.0,500.0,4811.7383,4999.9298468242
500,0.002,5.431875e-20,0.0020000003,0.005088891172262435,0.005088891172262435,4999.9272,1.0,0.07126911,1.0,500.00000664260017,4999.926929528276,1.0,0.002,4999.926929528276,500.0,,1.0,500.0,4811.735,4999.926929528276
500,0.002,5.431875e-20,0.0020000003,0.006799634854795182,0.006799634854795182,4999.928,1.0,0.08238726,1.0,500.00000664260017,4999.927115454614,1.0,0.002,4999.927115454614,500.0,,1.0,500.0,4811.736,4999.927115454614
500,0.0016788911,2.5336105e-08,0.002,49998.53111055539,49998.53111055539,4991.144,1.0060585,196.22078,1.0075904,496.85915345066707,4989.926387756878,1.3417525,0.0026632894,4989.926387756878,499.002,0.006430548,0.8458173,496.98901466094276,4802.383,4989.926387756878
500,0.0019836186,4.7886747e-12,0.002,0.00635567467790404,0.00635567467790404,4999.9277,1.0000004,0.079474375,0.99991286,499.99934179588814,4999.927158156255,1.0015186,0.0020032118,4999.927158156255,500.0,1.1969588e-06,0.9917228,499.9998211861296,4811.7354,4999.927158156255
500,0.0019925022,3.2349256e-12,0.002,0.005219692662390325,0.005219692662390325,4999.9316,1.0000007,0.072143435,1.0000492,499.9996178843689,4999.930391476268,1.0020632,0.0020040276,4999.930391476268,500.0,8.0881154e-07,0.99630016,499.99964237238714,4811.7393,4999.930391476268
500,0.002,5.431875e-20,0.0020000003,0.005333031887692614,0.005333031887692614,4999.9243,1.0,0.07296557,1.0,500.00000664260017,4999.92312757491,1.0,0.002,4999.92312757491,500.0,,1.0,500.0,4811.732,4999.92312757491
500,0.0019983435,2.0240034e-13,0.002,0.005013489732778107,0.005013489732778107,4999.9307,1.0,0.07072739,0.9999993,499.9999566144881,4999.930329221107,1.0005258,0.0020010532,4999.930329221107,500.0,5.0600566e-08,0.999171,500.0,4811.7383,4999.930329221107
500,0.00073618203,2.4725058e-08,0.002,3644.8214970002755,3644.8214970002755,4998.9404,1.0058026,22.228582,1.0033897,496.9344592297668,4997.233468889641,1.0812033,0.0021551014,4997.233468889641,499.732,0.0062232423,0.36933875,497.11542245111104,4810.203,4997.233468889641
500,0.002,5.431875e-20,0.0020000003,0.005179429102970712,0.005179429102970712,4999.9277,1.0,0.07191191,1.0,500.00000664260017,4999.926957459865,1.0,0.002,4999.926957459865,500.0,,1.0,500.0,4811.7354,4999.926957459865
500,0.001998896,4.810388e-14,0.002,0.004822357147445375,0.004822357147445375,4999.93,1.0,0.06936799,0.99999756,499.9999536145119,4999.929758517477,1.000262,0.0020005289,4999.929758517477,500.0,1.2025957e-08,0.9994456,500.0,4811.738,4999.929758517477
