VarVanillaIw,Bound,VarRet,VanillaAvgRet,AvgVanillaIw,VarDiscRet,VarNormIw,J,AvgDiscRet,MinNormIw,eRenyi2,ESSRenyi,MinVanillaIw,ESSClassic,MaxVanillaIw,VarJ,AvgRet,AvgNormIw,AvgEpLen,BatchSize,MaxNormIw
,4811.6733,0.019275992595461148,4999.864626851243,1.0,0.019275992595461148,5.431875e-20,4999.8657,4999.864626851243,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.13869928,4999.864626851243,0.0020000003,500.0,500,0.002
0.004084412,4802.138,49797.65570694458,4989.8724850064955,0.9993173,49797.65570694458,1.635998e-08,4990.7295,4989.8724850064955,0.0018281298,1.0042459,497.88603699450096,0.9134408,497.96737154599526,1.3624548,203.80888,4989.8724850064955,0.0019999999,499.004,500,0.0027267712
,4811.663,0.024972249160669344,4999.855331840813,1.0,0.024972249160669344,5.431875e-20,4999.8555,4999.855331840813,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.15785955,4999.855331840813,0.0020000003,500.0,500,0.002
3.7241502e-08,4811.662,0.02073325972729649,4999.853734485926,1.000005,0.02073325972729649,1.4896186e-13,4999.8545,4999.853734485926,0.0019985123,1.0000019,499.9990463275026,0.9992612,499.9998935725225,1.000699,0.14383814,4999.853734485926,0.002,500.0,500,0.002001388
,4811.662,0.022481770315299465,4999.853812206456,1.0,0.022481770315299465,5.431875e-20,4999.8545,4999.853812206456,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.14978337,4999.853812206456,0.0020000003,500.0,500,0.002
2.434837e-06,4811.669,0.02251611908457221,4999.8599835681225,0.9999581,0.02251611908457221,9.740137e-12,4999.8613,4999.8599835681225,0.001989796,1.0000042,499.99791384613695,0.9948563,499.99876317053486,1.0040543,0.14972004,4999.8599835681225,0.002,500.0,500,0.0020081927
,4811.6616,0.02691216411561784,4999.853272142783,1.0,0.02691216411561784,5.431875e-20,4999.854,4999.853272142783,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.16388269,4999.853272142783,0.0020000003,500.0,500,0.002
6.163368e-07,4811.6665,0.031208133450896156,4999.857440091536,0.99999756,0.031208133450896156,2.4653652e-12,4999.859,4999.857440091536,0.0019897306,1.0000004,499.9998211861296,0.9948629,499.99961241700504,1.0009419,0.17620215,4999.857440091536,0.002,500.0,500,0.0020018886
7.781921e-06,4811.653,0.023168424674030647,4999.844895666442,0.9999707,0.023168424674030647,3.1129533e-11,4999.8457,4999.844895666442,0.0019850796,1.0000073,499.9963641431078,0.99251074,499.99612884541614,1.0066066,0.15183517,4999.844895666442,0.002,500.0,500,0.0020132721
4.3215614e-08,4811.6724,0.028207179656603028,4999.8639279391155,1.0000137,0.028207179656603028,1.7285229e-13,4999.8647,4999.8639279391155,0.0019968776,1.0,500.0,0.9984524,499.9999453432886,1.0002818,0.16769052,4999.8639279391155,0.002,500.0,500,0.0020005363
,4811.6616,0.022626908158449838,4999.853660740147,1.0,0.022626908158449838,5.431875e-20,4999.854,4999.853660740147,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.15028304,4999.853660740147,0.0020000003,500.0,500,0.002
1.7191168e-08,4811.6704,0.022970638069206132,4999.861849147989,0.99999595,0.022970638069206132,6.87654e-14,4999.863,4999.861849147989,0.001998821,1.0,500.0,0.9994065,499.9999020862113,1.0002,0.1513839,4999.861849147989,0.0020000003,500.0,500,0.002000408
,4811.665,0.02338653550389791,4999.856655996024,1.0,0.02338653550389791,5.431875e-20,4999.8574,4999.856655996024,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.1527825,4999.856655996024,0.0020000003,500.0,500,0.002
,4811.655,0.02328945266788564,4999.846435719494,1.0,0.02328945266788564,5.431875e-20,4999.847,4999.846435719494,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.15246171,4999.846435719494,0.0020000003,500.0,500,0.002
,4811.6714,0.01977011896411035,4999.863190857511,1.0,0.01977011896411035,5.431875e-20,4999.864,4999.863190857511,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.14047135,4999.863190857511,0.0020000003,500.0,500,0.002
,4811.6743,0.019749795883692828,4999.866301180694,1.0,0.019749795883692828,5.431875e-20,4999.8667,4999.866301180694,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.14039774,4999.866301180694,0.0020000003,500.0,500,0.002
0.029244345,4805.513,49797.640501480564,4989.871230056244,0.98553747,49797.640501480564,1.204358e-07,4995.978,4989.871230056244,0.00064844376,1.0242984,488.1389891902624,0.3195328,485.41389362493135,1.2486863,86.64557,4989.871230056244,0.002,499.004,500,0.002534021
9.494292e-07,4811.6606,0.03024624008388768,4999.852184439382,0.99999136,0.03024624008388768,3.7977802e-12,4999.853,4999.852184439382,0.0019919735,1.0000027,499.99862909692894,0.9959781,499.99952837216216,1.0020566,0.17350686,4999.852184439382,0.002,500.0,500,0.0020041305
,4811.668,0.021917619714356355,4999.859469190247,1.0,0.021917619714356355,5.431875e-20,4999.8604,4999.859469190247,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.14790303,4999.859469190247,0.0020000003,500.0,500,0.002
3.1610812e-06,4811.665,0.02877818250791097,4999.856387372276,1.0000693,0.02877818250791097,1.2642586e-11,4999.8574,4999.856387372276,0.0019835657,1.0000027,499.99862909692894,0.99185157,499.9984222668067,1.0057554,0.16890796,4999.856387372276,0.002,500.0,500,0.0020113715
,4811.6743,0.025163738293504333,4999.865824620645,1.0,0.025163738293504333,5.431875e-20,4999.8667,4999.865824620645,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.1584847,4999.865824620645,0.0020000003,500.0,500,0.002
,4811.6714,0.021290934535913738,4999.863197107095,1.0,0.021290934535913738,5.431875e-20,4999.864,4999.863197107095,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.14576775,4999.863197107095,0.0020000003,500.0,500,0.002
,4811.6704,0.021373729643755883,4999.861991309245,1.0,0.021373729643755883,5.431875e-20,4999.863,4999.861991309245,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.14605552,4999.861991309245,0.0020000003,500.0,500,0.002
2.7121834e-07,4811.674,0.020100442054368454,4999.8650635189715,1.0000155,0.020100442054368454,1.084841e-12,4999.866,4999.8650635189715,0.0019968797,1.0000021,499.9989271186962,0.9984553,499.9998145179996,1.0016739,0.14159487,4999.8650635189715,0.002,500.0,500,0.0020033168
3.34568e-06,4811.6553,0.030017467022075375,4999.8467492564805,0.999852,0.030017467022075375,1.3386659e-11,4999.8477,4999.8467492564805,0.0019843772,1.0000023,499.9988675143143,0.9920417,499.99828430832036,1.0025802,0.17273395,4999.8467492564805,0.002,500.0,500,0.0020054572
2.8172915e-06,4811.6675,0.03645409655000796,4999.859356878679,0.9999523,0.03645409655000796,1.1270214e-11,4999.86,4999.859356878679,0.00198148,1.0000036,499.9982118670516,0.9906928,499.99857029988857,1.0029851,0.18993416,4999.859356878679,0.002,500.0,500,0.0020060658
,4811.6753,0.01976301431138508,4999.866985670518,1.0,0.01976301431138508,5.431875e-20,4999.8677,4999.866985670518,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.14043097,4999.866985670518,0.0020000003,500.0,500,0.002
,4811.6685,0.022405215404991657,4999.860451355042,1.0,0.022405215404991657,5.431875e-20,4999.861,4999.860451355042,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.1495341,4999.860451355042,0.0020000003,500.0,500,0.002
,4811.659,0.022386413352135922,4999.851521161969,1.0,0.022386413352135922,5.431875e-20,4999.8516,4999.851521161969,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.1494671,4999.851521161969,0.0020000003,500.0,500,0.002
,4811.669,0.02248284214908425,4999.860294171033,1.0,0.02248284214908425,5.431875e-20,4999.8613,4999.860294171033,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.1498019,4999.860294171033,0.0020000003,500.0,500,0.002
,4811.653,0.023037906598869468,4999.845030063789,1.0,0.023037906598869468,5.431875e-20,4999.845,4999.845030063789,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.15162088,4999.845030063789,0.0020000003,500.0,500,0.002
8.7865686e-08,4811.6587,0.02522759953024304,4999.850550947496,0.9999983,0.02522759953024304,3.5145858e-13,4999.851,4999.850550947496,0.0019981554,1.0000001,499.99994039536233,0.99907595,500.00000364271125,1.0007318,0.15863185,4999.850550947496,0.0019999999,500.0,500,0.0020014672
,4811.665,0.02100661752230279,4999.857230751784,1.0,0.02100661752230279,5.431875e-20,4999.8574,4999.857230751784,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.14479356,4999.857230751784,0.0020000003,500.0,500,0.002
,4811.664,0.026750977593828204,4999.855711433023,1.0,0.026750977593828204,5.431875e-20,4999.8564,4999.855711433023,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.16339281,4999.855711433023,0.0020000003,500.0,500,0.002
,4811.6665,0.024261500061155693,4999.858298750028,1.0,0.024261500061155693,5.431875e-20,4999.859,4999.858298750028,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.15560475,4999.858298750028,0.0020000003,500.0,500,0.002
,4811.679,0.018461129218960173,4999.871312194413,1.0,0.018461129218960173,5.431875e-20,4999.8716,4999.871312194413,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.13573806,4999.871312194413,0.0020000003,500.0,500,0.002
1.302394e-06,4811.671,0.020975509469066535,4999.862536247229,1.0000678,0.020975509469066535,5.2089028e-12,4999.8633,4999.862536247229,0.001990532,1.0000013,499.9993443497672,0.9953336,499.99929720869807,1.0021977,0.14453201,4999.862536247229,0.002,500.0,500,0.0020042595
,4811.6733,0.02046132054787383,4999.864975380129,1.0,0.02046132054787383,5.431875e-20,4999.8657,4999.864975380129,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.14290942,4999.864975380129,0.0020000003,500.0,500,0.002
2.786648e-08,4811.672,0.023318732008375923,4999.8637093907055,1.000005,0.023318732008375923,1.1146421e-13,4999.8643,4999.8637093907055,0.0019984918,1.0,500.0,0.99925095,499.99995460736216,1.0004644,0.15252712,4999.8637093907055,0.0019999999,500.0,500,0.0020009188
,4811.663,0.022562948177236294,4999.854957300432,1.0,0.022562948177236294,5.431875e-20,4999.8555,4999.854957300432,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.15006186,4999.854957300432,0.0020000003,500.0,500,0.002
,4811.67,0.026739168599973082,4999.862221783405,1.0,0.026739168599973082,5.431875e-20,4999.8623,4999.862221783405,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.1633662,4999.862221783405,0.0020000003,500.0,500,0.002
,4811.671,0.02253631146967672,4999.86319419741,1.0,0.02253631146967672,5.431875e-20,4999.8633,4999.86319419741,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.14996938,4999.86319419741,0.0020000003,500.0,500,0.002
,4811.653,0.02659417432453947,4999.844289182885,1.0,0.02659417432453947,5.431875e-20,4999.845,4999.844289182885,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.16293322,4999.844289182885,0.0020000003,500.0,500,0.002
,4811.662,0.022589318732799863,4999.853593048912,1.0,0.022589318732799863,5.431875e-20,4999.8545,4999.853593048912,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.15013912,4999.853593048912,0.0020000003,500.0,500,0.002
2.5523245e-06,4811.659,0.035433587230557784,4999.850512579429,1.00004,0.035433587230557784,1.0208494e-11,4999.8516,4999.850512579429,0.0019833911,1.0000033,499.99833107551694,0.9917352,499.99876093260053,1.0025675,0.18733329,4999.850512579429,0.002,500.0,500,0.0020050548
,4811.6685,0.03378872892796903,4999.860414606234,1.0,0.03378872892796903,5.431875e-20,4999.861,4999.860414606234,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.18363729,4999.860414606234,0.0020000003,500.0,500,0.002
3.423012e-06,4811.6616,0.024909066423574558,4999.85327116803,0.9999427,0.024909066423574558,1.3693609e-11,4999.854,4999.85327116803,0.0019822365,1.0000025,499.9987483055932,0.99106157,499.9982000634457,1.0046111,0.15737724,4999.85327116803,0.002,500.0,500,0.0020093373
,4811.6504,0.04119540404742654,4999.842014738046,1.0,0.04119540404742654,5.431875e-20,4999.843,4999.842014738046,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.2027572,4999.842014738046,0.0020000003,500.0,500,0.002
1.388281e-07,4811.6655,0.02085341985142963,4999.85753370736,0.999983,0.02085341985142963,5.553323e-13,4999.858,4999.85753370736,0.001996447,1.0000001,499.99994039536233,0.99820656,499.9998428136596,1.0008019,0.14421888,4999.85753370736,0.002,500.0,500,0.0020016378
,4811.6567,0.023973745098335577,4999.848482030858,1.0,0.023973745098335577,5.431875e-20,4999.849,4999.848482030858,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.15467505,4999.848482030858,0.0020000003,500.0,500,0.002
,4811.67,0.024829268126019526,4999.861952945783,1.0,0.024829268126019526,5.431875e-20,4999.8623,4999.861952945783,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.15741123,4999.861952945783,0.0020000003,500.0,500,0.002
7.384177e-07,4811.6816,0.01647480727624533,4999.873009101167,0.99999267,0.01647480727624533,2.9537054e-12,4999.874,4999.873009101167,0.0019927297,1.0000006,499.99970197695376,0.99635756,499.999591658253,1.0015116,0.12817292,4999.873009101167,0.002,500.0,500,0.0020030378
,4811.6685,0.0227911058361593,4999.8604589706065,1.0,0.0227911058361593,5.431875e-20,4999.861,4999.8604589706065,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.15082364,4999.8604589706065,0.0020000003,500.0,500,0.002
1.8805503e-06,4811.6636,0.023493468512577147,4999.855486519747,1.0000122,0.023493468512577147,7.522001e-12,4999.856,4999.855486519747,0.0019902429,1.0000014,499.9992847452859,0.9951336,499.99907760589076,1.0041701,0.15294525,4999.855486519747,0.002,500.0,500,0.0020083156
,4811.669,0.02497759966880516,4999.860529174193,1.0,0.02497759966880516,5.431875e-20,4999.8613,4999.860529174193,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.1578921,4999.860529174193,0.0020000003,500.0,500,0.002
,4811.6577,0.02893402839533532,4999.849946918542,1.0,0.02893402839533532,5.431875e-20,4999.85,4999.849946918542,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.16993557,4999.849946918542,0.0020000003,500.0,500,0.002
2.1926367e-06,4811.672,0.022408172747443687,4999.863583520248,0.99994826,0.022408172747443687,8.771459e-12,4999.8643,4999.863583520248,0.0019821387,1.0000013,499.9993443497672,0.9910181,499.99891651483523,1.0036193,0.14923304,4999.863583520248,0.002,500.0,500,0.0020073424
,4811.6543,0.026109316447335447,4999.846217833062,1.0,0.026109316447335447,5.431875e-20,4999.8467,4999.846217833062,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.16142584,4999.846217833062,0.0020000003,500.0,500,0.002
,4811.6704,0.01893688353251436,4999.862336897576,1.0,0.01893688353251436,5.431875e-20,4999.863,4999.862336897576,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.13746665,4999.862336897576,0.0020000003,500.0,500,0.002
2.2298425e-06,4811.682,0.01939702518887636,4999.8737635326315,0.99999636,0.01939702518887636,8.919429e-12,4999.8745,4999.8737635326315,0.0019862766,1.000004,499.99797345029145,0.9931347,499.9989035077329,1.0031519,0.13898373,4999.8737635326315,0.0019999999,500.0,500,0.0020063112
,4811.658,0.02355070402458036,4999.850114340766,1.0,0.02355070402458036,5.431875e-20,4999.8506,4999.850114340766,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.15331249,4999.850114340766,0.0020000003,500.0,500,0.002
1.5677793e-06,4811.6704,0.02243382438246889,4999.861993835044,0.99994797,0.02243382438246889,6.2717704e-12,4999.863,4999.861993835044,0.0019923265,1.0000015,499.99922514081874,0.99611133,499.99920844766916,1.0034721,0.14947264,4999.861993835044,0.0019999999,500.0,500,0.0020070486
0.0092402045,4802.802,49797.72791063652,4989.876090543221,1.00306,49797.72791063652,3.6735656e-08,4992.026,4989.876090543221,0.0011753503,1.0109954,494.5620978289425,0.58947337,495.4588802823266,1.3235757,174.99197,4989.876090543221,0.0019999999,499.004,500,0.002639076
,4811.675,0.017857397925648034,4999.866849348045,1.0,0.017857397925648034,5.431875e-20,4999.867,4999.866849348045,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.13349591,4999.866849348045,0.0020000003,500.0,500,0.002
,4811.6675,0.02149080851284008,4999.859441795793,1.0,0.02149080851284008,5.431875e-20,4999.86,4999.859441795793,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.14644165,4999.859441795793,0.0020000003,500.0,500,0.002
,4811.673,0.01689221578270205,4999.864345207541,1.0,0.01689221578270205,5.431875e-20,4999.865,4999.864345207541,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.1298445,4999.864345207541,0.0020000003,500.0,500,0.002
0.015658818,4808.599,30900.649848601533,4992.001234600907,0.99683106,30900.649848601533,6.3034136e-08,4998.253,4992.001234600907,0.00041054367,1.0155957,492.32190776992934,0.20462134,492.2582342287543,1.1513546,36.106136,4992.001234600907,0.002,499.216,500,0.0023100295
,4811.677,0.018611850023840665,4999.868083666439,1.0,0.018611850023840665,5.431875e-20,4999.869,4999.868083666439,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.13629933,4999.868083666439,0.0020000003,500.0,500,0.002
,4811.6724,0.020841333287675345,4999.863966633277,1.0,0.020841333287675345,5.431875e-20,4999.8647,4999.863966633277,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.14423552,4999.863966633277,0.0020000003,500.0,500,0.002
1.3352255e-09,4811.6675,0.023243857727425214,4999.859145042714,0.9999995,0.023243857727425214,5.3412204e-15,4999.86,4999.859145042714,0.0019997347,1.0,500.0,0.99986684,499.9999448574477,1.0001093,0.15230608,4999.859145042714,0.002,500.0,500,0.0020002197
,4811.6655,0.019458752616693647,4999.857410204239,1.0,0.019458752616693647,5.431875e-20,4999.858,4999.857410204239,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.13934514,4999.857410204239,0.0020000003,500.0,500,0.002
,4811.6763,0.020766401839279355,4999.868185775224,1.0,0.020766401839279355,5.431875e-20,4999.8687,4999.868185775224,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.1439697,4999.868185775224,0.0020000003,500.0,500,0.002
1.8582633e-06,4811.664,0.021226530136293584,4999.855483694451,1.0000117,0.021226530136293584,7.432898e-12,4999.8564,4999.855483694451,0.0019929048,1.0000018,499.9991059319271,0.9964641,499.99912538286003,1.0037035,0.14545324,4999.855483694451,0.002,500.0,500,0.0020073836
,4811.672,0.02157561787236342,4999.863346111896,1.0,0.02157561787236342,5.431875e-20,4999.8643,4999.863346111896,0.002,1.0,500.0,1.0,500.00000664260017,1.0,0.14674252,4999.863346111896,0.0020000003,500.0,500,0.002
